,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
19291,87798,Female,Loyal Customer,41,Business travel,Business,3970,1,3,3,3,5,2,2,1,1,2,1,3,1,4,0,6.0,dissatisfied,Not Churn
74946,47884,Male,Loyal Customer,47,Business travel,Business,429,3,2,2,2,2,3,2,3,3,3,3,1,3,3,86,84.0,dissatisfied,Churn
73578,110412,Male,Loyal Customer,31,Business travel,Business,2311,2,3,3,3,2,2,2,2,3,1,1,2,1,2,0,0.0,dissatisfied,Churn
103080,161153,Male,Loyal Customer,38,Personal Travel,Eco,184,1,5,0,3,1,0,1,1,4,3,5,4,5,1,45,38.0,dissatisfied,Churn
33152,89071,Female,disloyal Customer,23,Business travel,Eco,679,4,4,4,3,1,4,1,1,5,1,5,5,5,1,0,0.0,dissatisfied,Churn
20020,90565,Female,Loyal Customer,56,Personal Travel,Eco,305,3,5,5,3,2,5,4,4,4,5,4,4,4,3,0,0.0,dissatisfied,Not Churn
53521,105226,Female,Loyal Customer,53,Personal Travel,Eco,1389,2,3,2,2,3,3,3,3,3,2,2,3,3,1,0,5.0,dissatisfied,Churn
12951,54276,Male,Loyal Customer,50,Personal Travel,Eco,926,3,4,2,4,1,2,1,1,3,3,4,5,5,1,2,0.0,dissatisfied,Churn
10461,64289,Female,Loyal Customer,22,Business travel,Business,859,1,5,5,5,1,1,1,1,2,5,4,2,4,1,0,0.0,dissatisfied,Churn
58241,61143,Male,Loyal Customer,41,Business travel,Business,3098,1,2,2,2,1,4,3,1,1,1,1,1,1,3,0,0.0,dissatisfied,Churn
57609,126927,Male,Loyal Customer,44,Business travel,Business,2701,3,5,5,5,5,4,3,3,3,3,3,3,3,4,3,7.0,dissatisfied,Churn
73906,93699,Male,disloyal Customer,28,Business travel,Eco,1271,2,2,2,4,3,2,3,3,2,1,2,3,4,3,53,52.0,dissatisfied,Churn
89356,65090,Male,disloyal Customer,23,Business travel,Eco,679,3,3,3,3,3,4,5,3,5,3,3,5,2,5,142,140.0,dissatisfied,Churn
8921,151770,Male,Loyal Customer,41,Business travel,Eco,325,2,5,5,5,2,3,3,4,5,2,3,3,2,3,132,118.0,dissatisfied,Churn
42061,65872,Female,disloyal Customer,37,Business travel,Business,548,3,2,2,4,4,2,4,4,3,5,4,5,5,4,0,0.0,dissatisfied,Churn
32882,148428,Male,Loyal Customer,42,Business travel,Eco Plus,1506,3,1,3,1,3,3,3,3,4,2,4,3,3,3,2,0.0,dissatisfied,Churn
25399,50845,Female,Loyal Customer,40,Personal Travel,Eco,317,2,3,2,3,5,2,1,5,5,3,4,2,2,5,0,0.0,dissatisfied,Churn
92704,94636,Male,Loyal Customer,29,Business travel,Business,719,2,2,2,2,2,2,2,1,1,3,3,2,2,2,129,158.0,dissatisfied,Not Churn
57397,126020,Male,disloyal Customer,39,Business travel,Business,1487,2,2,2,4,4,2,4,4,4,5,5,4,4,4,0,22.0,dissatisfied,Churn
22225,106165,Female,Loyal Customer,34,Business travel,Business,3939,2,1,1,1,5,4,3,2,2,2,2,3,2,1,0,0.0,dissatisfied,Churn
71891,100482,Female,Loyal Customer,31,Business travel,Eco,1212,3,3,3,3,3,3,3,3,3,3,2,4,3,3,0,0.0,dissatisfied,Churn
60370,62099,Female,Loyal Customer,33,Personal Travel,Eco,946,1,1,1,3,4,1,4,4,3,3,3,1,3,4,6,0.0,dissatisfied,Churn
102173,82675,Male,Loyal Customer,41,Business travel,Business,3246,2,2,2,2,1,1,2,2,2,2,2,1,2,3,0,4.0,dissatisfied,Churn
31800,91506,Male,Loyal Customer,56,Business travel,Eco,678,2,5,3,5,2,2,2,2,1,4,3,1,3,2,0,0.0,dissatisfied,Churn
98199,74703,Male,Loyal Customer,69,Personal Travel,Eco,2446,3,4,3,4,3,3,3,3,5,4,4,5,5,3,0,0.0,dissatisfied,Churn
72746,116483,Female,Loyal Customer,19,Personal Travel,Business,422,2,0,2,2,3,2,3,3,3,2,4,5,4,3,0,0.0,dissatisfied,Churn
97302,73996,Male,Loyal Customer,26,Business travel,Eco,1068,4,3,3,3,4,4,2,4,3,5,3,1,3,4,48,43.0,dissatisfied,Churn
80572,69114,Female,Loyal Customer,68,Personal Travel,Eco,216,3,4,0,2,4,4,5,4,4,0,4,4,4,4,0,0.0,dissatisfied,Churn
70413,152300,Male,Loyal Customer,38,Personal Travel,Eco,390,1,1,1,2,4,1,4,4,1,3,2,2,2,4,0,0.0,dissatisfied,Churn
61063,36445,Male,disloyal Customer,30,Business travel,Business,821,4,4,4,1,3,4,4,3,5,4,5,4,4,3,25,36.0,dissatisfied,Churn
14527,79969,Male,disloyal Customer,33,Business travel,Eco,174,1,0,1,2,4,1,4,4,3,3,5,3,2,4,0,9.0,dissatisfied,Churn
49519,124118,Male,disloyal Customer,46,Business travel,Business,406,3,3,3,4,1,3,1,1,3,5,4,4,4,1,25,18.0,dissatisfied,Churn
3671,147521,Male,Loyal Customer,28,Personal Travel,Eco,1173,1,1,0,1,2,0,2,2,1,2,1,4,2,2,0,0.0,dissatisfied,Churn
7594,64680,Male,Loyal Customer,14,Personal Travel,Eco,2688,1,5,0,3,0,3,3,4,2,4,5,3,4,3,0,2.0,dissatisfied,Churn
52471,64720,Male,Loyal Customer,48,Personal Travel,Eco,2562,2,4,2,3,1,2,5,1,4,1,2,3,4,1,0,0.0,dissatisfied,Churn
7769,52089,Male,Loyal Customer,60,Personal Travel,Eco,738,2,5,2,1,5,2,5,5,4,5,5,5,5,5,77,64.0,dissatisfied,Churn
100393,163182,Male,Loyal Customer,77,Business travel,Business,2541,4,3,2,3,1,3,4,4,4,4,4,2,4,3,0,0.0,dissatisfied,Churn
100001,165697,Female,Loyal Customer,48,Personal Travel,Eco,2583,1,5,1,2,2,3,2,4,4,1,4,1,4,4,0,0.0,dissatisfied,Churn
69490,94781,Female,disloyal Customer,35,Business travel,Eco,867,2,2,2,4,4,2,4,4,2,3,5,5,5,4,4,0.0,dissatisfied,Churn
27023,82881,Female,Loyal Customer,70,Personal Travel,Eco,73,2,5,2,2,1,5,3,2,2,2,1,5,2,2,113,124.0,dissatisfied,Churn
15011,152009,Female,Loyal Customer,39,Business travel,Business,308,3,3,3,3,3,4,4,3,3,3,3,4,3,1,23,15.0,dissatisfied,Churn
49258,73315,Male,Loyal Customer,8,Personal Travel,Eco,1189,2,2,2,2,1,2,1,1,1,2,1,4,2,1,0,0.0,dissatisfied,Churn
62969,143376,Male,Loyal Customer,59,Business travel,Business,1758,4,2,2,2,4,2,1,4,4,4,4,4,4,4,91,,dissatisfied,Not Churn
26184,41585,Male,disloyal Customer,26,Business travel,Eco,265,4,3,4,3,2,4,2,2,2,4,3,2,3,2,0,12.0,dissatisfied,Not Churn
30470,94660,Male,Loyal Customer,18,Personal Travel,Eco,719,3,5,3,1,5,3,5,5,4,4,5,5,5,5,39,28.0,dissatisfied,Churn
66029,69828,Female,disloyal Customer,25,Business travel,Eco,899,2,2,2,3,4,2,4,4,2,1,1,2,1,4,5,7.0,dissatisfied,Churn
14359,78331,Male,disloyal Customer,35,Business travel,Eco,315,2,0,3,3,2,3,4,2,1,4,2,1,3,2,0,0.0,dissatisfied,Not Churn
38552,93903,Female,disloyal Customer,28,Business travel,Eco,723,3,3,3,3,3,4,4,1,2,3,3,4,4,4,37,35.0,dissatisfied,Churn
27073,153838,Male,disloyal Customer,39,Business travel,Business,1009,3,4,4,4,5,4,5,5,5,2,4,3,5,5,0,4.0,dissatisfied,Churn
50354,121209,Male,disloyal Customer,30,Business travel,Business,731,3,3,3,5,5,3,5,5,4,3,5,3,5,5,0,0.0,dissatisfied,Churn
11951,141744,Female,Loyal Customer,47,Personal Travel,Business,925,2,5,2,2,4,4,4,5,5,2,5,3,5,4,13,0.0,dissatisfied,Churn
23608,86899,Female,Loyal Customer,56,Personal Travel,Eco,77,2,5,2,2,5,5,4,2,2,2,2,4,2,5,0,0.0,dissatisfied,Churn
76765,162113,Female,disloyal Customer,8,Business travel,Eco,590,3,4,3,1,1,3,1,1,5,5,5,3,4,1,0,0.0,dissatisfied,Not Churn
75421,90434,Male,Loyal Customer,45,Personal Travel,Eco,1075,2,5,2,4,2,2,2,5,4,5,5,2,5,2,157,151.0,dissatisfied,Not Churn
50588,55719,Male,Loyal Customer,60,Personal Travel,Eco,108,4,5,4,4,5,4,5,5,3,5,5,5,4,5,0,0.0,dissatisfied,Not Churn
77197,106205,Male,disloyal Customer,52,Business travel,Eco,550,4,3,4,3,3,4,3,3,1,5,3,3,4,3,0,0.0,dissatisfied,Not Churn
90225,45523,Female,Loyal Customer,43,Business travel,Eco,372,2,3,3,3,3,3,3,2,2,2,2,2,2,3,0,0.0,dissatisfied,Churn
17886,135845,Male,Loyal Customer,15,Personal Travel,Eco,667,4,2,4,3,3,4,3,3,4,4,3,4,4,3,0,4.0,dissatisfied,Churn
99140,135596,Female,Loyal Customer,17,Business travel,Business,1704,2,2,2,2,2,2,2,2,4,1,4,3,4,2,0,0.0,dissatisfied,Churn
23421,116142,Male,Loyal Customer,59,Personal Travel,Eco,944,1,5,1,3,3,1,2,3,3,2,3,2,2,3,26,10.0,dissatisfied,Churn
101483,125585,Female,Loyal Customer,18,Personal Travel,Eco,134,2,4,2,4,5,2,5,5,2,4,3,3,4,5,0,0.0,dissatisfied,Churn
27756,126383,Female,Loyal Customer,53,Personal Travel,Eco Plus,1121,3,5,3,3,4,5,5,3,3,3,3,4,3,3,0,0.0,dissatisfied,Churn
86202,103324,Male,Loyal Customer,56,Personal Travel,Eco,1121,2,4,2,5,2,2,2,2,5,5,5,4,4,2,0,0.0,dissatisfied,Churn
29515,116903,Male,Loyal Customer,43,Business travel,Eco Plus,629,1,4,3,4,1,1,1,1,1,1,3,1,3,1,4,0.0,dissatisfied,Not Churn
44547,125576,Female,Loyal Customer,20,Personal Travel,Eco,302,4,5,4,1,5,4,5,5,5,2,5,3,4,5,0,1.0,dissatisfied,Not Churn
2500,58409,Male,disloyal Customer,24,Business travel,Eco,83,3,0,3,4,5,3,2,5,5,4,3,5,3,5,0,0.0,dissatisfied,Churn
97104,123123,Female,Loyal Customer,36,Personal Travel,Eco,907,2,5,2,2,1,2,4,1,3,2,5,3,5,1,0,0.0,dissatisfied,Churn
66312,124600,Female,Loyal Customer,32,Business travel,Business,2615,1,5,5,5,1,1,1,1,4,5,4,1,4,1,3,0.0,dissatisfied,Churn
33379,129823,Male,Loyal Customer,56,Business travel,Eco,1452,2,5,5,5,2,2,2,2,1,1,3,3,3,2,0,0.0,dissatisfied,Not Churn
103744,163812,Female,Loyal Customer,10,Personal Travel,Eco Plus,2153,1,5,1,2,3,1,4,3,5,3,5,5,4,3,5,2.0,dissatisfied,Churn
49437,71356,Female,Loyal Customer,46,Business travel,Business,1005,3,5,3,5,1,4,3,3,3,3,3,1,3,1,112,110.0,dissatisfied,Churn
31977,61993,Male,Loyal Customer,51,Personal Travel,Eco,692,1,4,1,2,3,1,3,3,5,5,4,5,4,3,13,29.0,dissatisfied,Churn
52887,157736,Female,Loyal Customer,11,Personal Travel,Eco,912,2,5,2,4,3,2,3,3,5,4,4,5,5,3,9,1.0,dissatisfied,Churn
91978,118605,Female,Loyal Customer,69,Personal Travel,Eco,502,3,3,4,3,3,3,2,2,2,4,2,2,2,2,0,0.0,dissatisfied,Churn
92826,129180,Female,Loyal Customer,16,Personal Travel,Eco,317,2,4,4,3,5,4,5,5,2,5,3,1,1,5,0,0.0,dissatisfied,Churn
88065,60913,Male,Loyal Customer,50,Business travel,Business,128,2,4,4,4,5,4,4,3,3,3,2,2,3,1,0,0.0,dissatisfied,Not Churn
68469,142918,Female,Loyal Customer,57,Personal Travel,Eco Plus,829,4,5,4,1,4,5,4,5,5,4,2,5,5,5,29,18.0,dissatisfied,Churn
35270,134982,Male,Loyal Customer,64,Personal Travel,Business,1751,1,3,2,3,1,3,4,1,1,2,1,4,1,2,0,0.0,dissatisfied,Churn
102208,144549,Male,Loyal Customer,50,Business travel,Business,3766,2,2,3,2,3,4,4,2,2,2,2,3,2,1,13,15.0,dissatisfied,Churn
69020,104463,Female,Loyal Customer,70,Personal Travel,Eco,2165,3,4,4,3,2,3,5,5,5,4,5,5,5,4,22,31.0,dissatisfied,Churn
33061,156102,Female,Loyal Customer,51,Personal Travel,Eco,868,3,4,3,3,5,1,1,3,3,3,3,2,3,5,0,0.0,dissatisfied,Churn
89431,88330,Female,disloyal Customer,45,Business travel,Eco,455,2,0,2,4,2,2,5,2,2,2,1,3,3,2,0,0.0,dissatisfied,Churn
70912,58623,Male,Loyal Customer,37,Personal Travel,Eco,238,1,5,1,2,5,1,5,5,3,4,5,3,4,5,0,60.0,dissatisfied,Churn
82219,160055,Male,Loyal Customer,64,Personal Travel,Eco,646,3,4,3,2,3,3,3,3,3,5,1,1,2,3,0,0.0,dissatisfied,Not Churn
34351,39642,Male,Loyal Customer,56,Personal Travel,Eco,968,3,4,3,1,5,3,5,5,3,2,4,4,4,5,0,0.0,dissatisfied,Churn
95859,77140,Female,disloyal Customer,37,Business travel,Eco Plus,1201,1,1,1,3,5,1,5,5,1,4,4,3,3,5,63,60.0,dissatisfied,Churn
87817,123275,Male,Loyal Customer,55,Business travel,Eco Plus,640,3,1,1,1,3,3,3,3,1,5,4,2,3,3,0,0.0,dissatisfied,Not Churn
61867,83092,Female,Loyal Customer,12,Personal Travel,Eco,848,2,5,2,4,1,2,1,1,5,2,4,3,4,1,0,3.0,dissatisfied,Churn
69834,43601,Female,disloyal Customer,34,Business travel,Eco,510,2,3,2,4,1,2,1,1,3,4,3,2,4,1,0,0.0,dissatisfied,Churn
95820,60184,Male,disloyal Customer,13,Personal Travel,Eco,427,3,3,3,3,4,3,4,4,1,1,1,4,2,4,0,0.0,dissatisfied,Churn
18534,44613,Female,Loyal Customer,14,Personal Travel,Eco,1187,4,4,4,3,1,4,1,1,5,2,5,3,5,1,0,0.0,dissatisfied,Churn
67056,55432,Female,disloyal Customer,15,Business travel,Eco,299,3,2,3,3,1,3,5,1,3,1,3,4,3,1,4,10.0,dissatisfied,Churn
47384,165097,Female,disloyal Customer,36,Business travel,Eco,236,4,3,4,3,5,4,5,5,1,5,3,1,2,5,0,0.0,dissatisfied,Churn
9753,120222,Male,Loyal Customer,47,Personal Travel,Eco,773,4,4,4,3,4,4,4,4,2,1,3,4,3,4,8,0.0,dissatisfied,Churn
27219,67551,Female,Loyal Customer,52,Business travel,Business,1506,3,1,1,1,1,3,3,3,3,3,3,4,3,1,0,0.0,dissatisfied,Not Churn
86096,156694,Female,Loyal Customer,59,Personal Travel,Eco,2176,4,3,4,2,4,3,3,1,1,4,1,4,1,2,0,14.0,dissatisfied,Not Churn
71359,115823,Male,Loyal Customer,64,Personal Travel,Eco,712,2,5,2,4,2,2,2,2,4,4,5,4,5,2,0,0.0,dissatisfied,Churn
18640,84211,Female,Loyal Customer,16,Personal Travel,Business,236,2,5,2,2,4,2,4,4,3,3,4,4,5,4,78,73.0,dissatisfied,Churn
19584,160183,Female,Loyal Customer,7,Personal Travel,Business,2153,3,4,3,3,1,3,3,1,4,2,3,5,4,1,0,6.0,dissatisfied,Churn
96204,78617,Female,Loyal Customer,44,Business travel,Business,2565,2,2,2,2,1,4,4,2,2,2,2,1,2,4,0,4.0,dissatisfied,Not Churn
63719,128238,Male,Loyal Customer,16,Personal Travel,Eco,1532,3,5,3,3,5,3,5,5,4,3,5,3,4,5,0,0.0,dissatisfied,Churn
67568,117166,Male,Loyal Customer,19,Business travel,Business,1399,2,2,2,2,2,2,2,2,3,5,3,2,3,2,0,0.0,dissatisfied,Not Churn
69008,138891,Female,Loyal Customer,50,Business travel,Business,1618,1,0,0,4,5,3,4,3,3,0,4,3,3,4,22,2.0,dissatisfied,Not Churn
53094,140479,Male,Loyal Customer,28,Personal Travel,Eco,409,2,5,2,2,3,2,3,3,4,4,3,4,4,3,0,74.0,dissatisfied,Churn
98791,149853,Female,Loyal Customer,27,Personal Travel,Eco,223,3,2,3,3,5,3,3,5,4,3,4,1,3,5,3,0.0,dissatisfied,Churn
37471,86329,Male,disloyal Customer,47,Business travel,Eco,77,4,1,4,3,1,4,1,1,3,2,3,3,3,1,0,0.0,dissatisfied,Churn
83408,67625,Female,Loyal Customer,41,Business travel,Eco,853,2,3,2,3,2,2,2,2,2,2,2,3,3,2,114,106.0,dissatisfied,Churn
8782,153926,Female,Loyal Customer,19,Business travel,Business,328,2,2,3,2,2,2,2,2,2,1,4,4,4,2,12,19.0,dissatisfied,Churn
62328,102807,Female,Loyal Customer,26,Business travel,Business,2421,2,4,4,4,2,2,2,2,2,5,4,4,4,2,0,10.0,dissatisfied,Churn
30023,111332,Male,Loyal Customer,54,Business travel,Eco,1829,2,3,4,3,2,2,2,2,2,5,2,1,3,2,0,0.0,dissatisfied,Churn
18532,46223,Female,Loyal Customer,24,Business travel,Business,2841,4,5,5,5,4,3,4,4,1,1,4,4,3,4,0,0.0,dissatisfied,Churn
1078,81861,Female,Loyal Customer,50,Business travel,Eco Plus,1068,3,5,5,5,3,4,3,3,3,3,3,4,3,2,0,60.0,dissatisfied,Not Churn
42409,46384,Male,Loyal Customer,31,Personal Travel,Business,216,1,0,1,5,4,1,4,4,5,5,1,1,3,4,0,0.0,dissatisfied,Not Churn
85937,92330,Male,Loyal Customer,60,Personal Travel,Eco,1400,2,5,2,3,2,4,4,4,5,3,4,4,3,4,188,160.0,dissatisfied,Churn
46061,87899,Female,Loyal Customer,69,Personal Travel,Eco,425,2,0,5,4,5,4,2,1,1,5,1,1,1,1,0,0.0,dissatisfied,Not Churn
26956,43534,Female,disloyal Customer,24,Business travel,Eco,522,3,0,3,1,4,3,5,4,5,2,4,5,5,4,2,0.0,dissatisfied,Churn
16777,132789,Female,Loyal Customer,33,Personal Travel,Eco,937,2,3,2,4,5,2,5,5,3,2,5,5,1,5,10,0.0,dissatisfied,Churn
43228,143840,Male,Loyal Customer,38,Business travel,Business,405,2,1,1,1,4,4,4,2,2,2,2,4,2,3,0,0.0,dissatisfied,Churn
16112,77675,Male,disloyal Customer,24,Business travel,Eco,1428,1,1,1,3,1,1,1,1,1,4,4,3,4,1,0,0.0,dissatisfied,Churn
88585,50847,Female,Loyal Customer,66,Personal Travel,Eco,419,1,3,1,4,5,3,3,4,4,1,4,2,4,4,0,0.0,dissatisfied,Churn
101131,149307,Female,Loyal Customer,64,Personal Travel,Eco,677,2,5,2,3,3,1,5,4,4,2,4,3,4,4,0,0.0,dissatisfied,Churn
99285,43328,Male,Loyal Customer,32,Business travel,Business,3800,2,2,2,2,1,1,2,1,4,5,3,3,4,1,0,0.0,dissatisfied,Churn
85532,99675,Male,Loyal Customer,54,Personal Travel,Eco,1009,3,4,3,5,4,3,4,4,5,5,4,3,4,4,13,26.0,dissatisfied,Churn
66373,164317,Female,Loyal Customer,20,Personal Travel,Eco,1972,2,2,2,3,1,2,1,1,3,3,3,2,3,1,0,0.0,dissatisfied,Churn
56110,78165,Female,disloyal Customer,33,Business travel,Eco,106,4,0,3,3,1,3,1,1,4,2,2,3,5,1,0,0.0,dissatisfied,Not Churn
44000,117633,Female,Loyal Customer,55,Personal Travel,Eco,528,3,5,3,4,3,1,5,1,1,3,1,5,1,5,0,83.0,dissatisfied,Churn
103790,105114,Female,Loyal Customer,14,Personal Travel,Eco,700,2,1,2,4,5,2,5,5,1,2,4,3,4,5,5,1.0,dissatisfied,Churn
87443,54864,Female,Loyal Customer,46,Personal Travel,Business,1167,2,5,2,5,4,5,5,5,5,2,5,5,5,3,0,0.0,dissatisfied,Churn
31837,64520,Male,Loyal Customer,32,Personal Travel,Eco,763,3,4,3,2,2,3,2,2,5,3,4,4,4,2,0,0.0,dissatisfied,Churn
24612,93453,Female,disloyal Customer,42,Business travel,Business,414,1,0,0,4,3,1,3,3,3,4,4,5,5,3,0,0.0,dissatisfied,Churn
85117,62637,Female,Loyal Customer,48,Business travel,Eco,829,2,2,2,2,4,4,3,2,2,2,2,1,2,4,74,68.0,dissatisfied,Churn
84401,145710,Female,Loyal Customer,20,Personal Travel,Eco,861,2,5,2,2,2,2,2,2,5,5,5,4,4,2,27,13.0,dissatisfied,Churn
101003,126087,Male,Loyal Customer,51,Personal Travel,Eco,1310,2,5,3,5,2,3,2,2,5,4,3,5,5,2,24,19.0,dissatisfied,Churn
79981,104224,Female,Loyal Customer,34,Business travel,Eco,813,2,4,4,4,2,2,2,2,4,1,4,2,4,2,1,0.0,dissatisfied,Churn
68852,79498,Male,Loyal Customer,50,Personal Travel,Eco,387,1,5,1,5,3,1,3,3,5,2,4,3,4,3,0,0.0,dissatisfied,Churn
73269,151146,Female,disloyal Customer,22,Business travel,Business,417,1,4,1,4,1,1,1,1,3,3,4,4,4,1,0,8.0,dissatisfied,Churn
101305,163981,Male,Loyal Customer,49,Business travel,Business,3615,1,4,4,4,3,4,3,1,1,1,1,2,1,1,0,0.0,dissatisfied,Churn
81246,94744,Female,Loyal Customer,22,Personal Travel,Business,235,2,4,2,1,2,2,2,2,4,3,5,3,4,2,52,41.0,dissatisfied,Churn
43032,79619,Female,Loyal Customer,33,Business travel,Business,1720,5,5,5,5,2,4,3,5,5,4,5,4,5,1,0,0.0,dissatisfied,Churn
56527,70525,Male,disloyal Customer,26,Business travel,Eco,612,3,2,2,3,4,2,4,4,4,3,3,4,4,4,0,21.0,dissatisfied,Churn
98226,44730,Female,Loyal Customer,37,Business travel,Eco Plus,109,4,1,1,1,4,4,4,4,3,3,3,1,4,4,0,0.0,dissatisfied,Churn
14994,144885,Female,Loyal Customer,60,Business travel,Business,406,3,5,5,5,2,4,3,3,3,3,3,3,3,1,1,0.0,dissatisfied,Not Churn
44354,73154,Female,Loyal Customer,61,Personal Travel,Eco Plus,899,3,5,3,3,3,5,4,4,4,3,4,4,4,5,28,38.0,dissatisfied,Churn
4549,43083,Female,Loyal Customer,9,Personal Travel,Eco,501,3,4,3,1,5,3,5,5,4,5,4,5,5,5,15,14.0,dissatisfied,Not Churn
68205,144346,Male,Loyal Customer,57,Business travel,Eco,777,2,1,1,1,2,2,2,2,2,3,3,4,3,2,5,22.0,dissatisfied,Churn
66360,84680,Male,Loyal Customer,28,Personal Travel,Eco,916,4,1,4,2,4,4,4,4,1,4,3,4,2,4,0,0.0,dissatisfied,Churn
81812,58965,Female,Loyal Customer,30,Business travel,Eco,170,2,5,5,5,2,2,2,2,3,1,4,2,4,2,41,30.0,dissatisfied,Churn
39510,52402,Female,disloyal Customer,43,Business travel,Eco,546,1,2,1,3,3,1,3,3,2,4,3,2,4,3,117,118.0,dissatisfied,Churn
69099,37248,Male,Loyal Customer,59,Personal Travel,Eco,229,3,5,3,1,1,3,1,1,3,5,4,3,4,1,0,0.0,dissatisfied,Churn
67523,37254,Female,Loyal Customer,15,Personal Travel,Eco,134,3,4,3,3,5,3,5,5,2,1,4,2,2,5,0,0.0,dissatisfied,Churn
59702,62547,Male,Loyal Customer,50,Personal Travel,Eco Plus,1249,3,2,3,4,3,3,3,3,4,2,4,4,4,3,8,0.0,dissatisfied,Churn
72992,44401,Female,Loyal Customer,64,Personal Travel,Eco,125,1,4,1,5,2,3,5,2,2,1,2,5,2,4,0,0.0,dissatisfied,Churn
44904,39873,Male,Loyal Customer,48,Personal Travel,Eco,544,3,4,3,4,5,3,5,5,3,3,3,2,3,5,0,0.0,dissatisfied,Churn
68127,60147,Male,disloyal Customer,22,Business travel,Eco,562,3,3,2,4,3,2,3,3,3,3,3,4,3,3,0,6.0,dissatisfied,Churn
46937,162025,Male,Loyal Customer,42,Personal Travel,Eco,920,4,4,4,4,4,4,4,4,1,2,4,3,4,4,0,10.0,dissatisfied,Not Churn
38259,114820,Male,Loyal Customer,23,Personal Travel,Eco,761,3,4,3,3,2,3,2,2,5,3,5,4,5,2,0,8.0,dissatisfied,Churn
78199,106949,Male,Loyal Customer,29,Personal Travel,Eco,624,1,5,1,4,2,1,3,2,4,4,5,4,5,2,0,0.0,dissatisfied,Churn
81191,146996,Female,disloyal Customer,24,Business travel,Eco,404,4,4,4,1,2,4,2,2,5,5,4,5,5,2,0,0.0,dissatisfied,Churn
15151,48701,Male,Loyal Customer,30,Business travel,Eco Plus,871,1,0,0,3,5,0,5,5,1,3,4,1,3,5,45,41.0,dissatisfied,Churn
98797,68221,Male,disloyal Customer,40,Business travel,Eco,102,3,0,3,1,3,3,3,3,5,2,1,2,4,3,14,13.0,dissatisfied,Not Churn
10349,90665,Male,Loyal Customer,54,Personal Travel,Eco,925,4,5,4,2,3,4,3,3,4,5,5,4,5,3,9,27.0,dissatisfied,Churn
1214,49974,Male,Loyal Customer,55,Personal Travel,Eco,628,3,5,3,2,3,3,3,3,5,2,2,1,1,3,0,0.0,dissatisfied,Churn
11972,36226,Male,Loyal Customer,80,Business travel,Eco Plus,108,1,4,4,4,1,1,1,1,3,2,3,3,3,1,0,0.0,dissatisfied,Churn
18234,135759,Female,disloyal Customer,43,Business travel,Eco,824,1,1,1,3,4,1,4,4,3,4,5,5,4,4,16,0.0,dissatisfied,Churn
92903,57786,Male,Loyal Customer,52,Business travel,Business,1532,3,1,1,1,2,3,2,3,3,3,3,2,3,2,44,36.0,dissatisfied,Churn
52497,92405,Male,Loyal Customer,61,Personal Travel,Eco Plus,404,2,4,2,2,4,2,3,4,4,5,4,4,4,4,0,0.0,dissatisfied,Not Churn
35657,147414,Male,Loyal Customer,59,Personal Travel,Eco,459,1,4,1,3,4,1,4,4,3,3,5,4,5,4,2,1.0,dissatisfied,Churn
5808,80761,Male,Loyal Customer,13,Personal Travel,Business,268,3,4,0,4,3,0,2,3,4,4,4,3,4,3,0,0.0,dissatisfied,Churn
76238,152686,Female,Loyal Customer,70,Personal Travel,Eco,337,3,5,3,2,4,5,5,2,2,3,2,3,2,3,18,15.0,dissatisfied,Churn
90159,80892,Female,disloyal Customer,20,Business travel,Eco,1250,3,3,3,3,5,3,5,5,1,3,3,2,4,5,0,0.0,dissatisfied,Churn
35908,87624,Female,disloyal Customer,24,Business travel,Business,598,3,3,3,4,3,3,3,3,2,1,3,1,3,3,0,0.0,dissatisfied,Churn
46533,107288,Female,Loyal Customer,46,Business travel,Business,646,2,4,4,4,1,4,4,2,2,2,2,2,2,3,10,0.0,dissatisfied,Churn
28200,79205,Male,Loyal Customer,58,Personal Travel,Eco,236,2,5,2,2,4,2,4,4,5,2,5,5,5,4,5,0.0,dissatisfied,Churn
89734,92861,Male,Loyal Customer,55,Personal Travel,Eco,1085,3,5,3,5,5,3,5,5,5,4,5,4,4,5,0,12.0,dissatisfied,Churn
100321,110793,Male,Loyal Customer,29,Personal Travel,Eco,1205,3,1,3,4,5,3,2,5,3,3,3,2,3,5,0,0.0,dissatisfied,Churn
51985,108889,Male,disloyal Customer,25,Business travel,Business,1045,2,4,2,3,4,2,4,4,3,4,4,3,5,4,3,7.0,dissatisfied,Not Churn
101368,98475,Male,Loyal Customer,10,Personal Travel,Eco Plus,414,1,0,4,5,2,4,2,2,4,3,5,5,5,2,0,0.0,dissatisfied,Churn
66395,72062,Male,Loyal Customer,50,Business travel,Eco,2381,1,2,2,2,1,1,1,1,2,4,1,4,2,1,0,0.0,dissatisfied,Churn
9405,80122,Male,disloyal Customer,43,Business travel,Eco,397,4,3,4,3,2,4,2,2,3,5,3,4,4,2,0,6.0,dissatisfied,Churn
33568,42200,Male,Loyal Customer,50,Personal Travel,Eco,1041,3,4,3,1,4,3,3,4,4,5,5,3,4,4,30,25.0,dissatisfied,Churn
