,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,churn
2287,55450,Female,disloyal Customer,45,Business travel,Eco,296,4,2,4,3,3,4,3,3,3,2,4,4,4,3,0,6.0,dissatisfied,Churn
20920,106406,Male,Loyal Customer,27,Personal Travel,Eco,1075,3,3,3,3,2,3,2,2,1,4,4,4,4,2,0,0.0,dissatisfied,Churn
12441,172846,Female,disloyal Customer,37,Business travel,Eco,689,3,3,3,2,3,3,3,3,3,5,1,3,2,3,0,0.0,dissatisfied,Churn
64172,139106,Female,Loyal Customer,44,Personal Travel,Eco,907,3,1,4,3,3,2,3,3,3,4,3,1,3,3,0,1.0,dissatisfied,Churn
54541,181509,Female,Loyal Customer,41,Personal Travel,Business,236,2,5,2,3,2,4,3,4,4,2,4,1,4,2,8,0.0,dissatisfied,Churn
60986,141833,Male,Loyal Customer,56,Personal Travel,Eco,1096,4,2,4,2,1,4,1,1,2,1,2,2,2,1,4,0.0,dissatisfied,Churn
48140,90784,Female,Loyal Customer,26,Personal Travel,Eco,2611,3,4,3,4,5,3,5,5,1,1,4,2,3,5,10,0.0,dissatisfied,Not Churn
10794,75646,Female,Loyal Customer,18,Business travel,Eco,423,3,3,5,3,3,3,3,3,2,2,4,4,4,3,10,10.0,dissatisfied,Churn
59815,133153,Female,Loyal Customer,50,Business travel,Eco,1399,1,2,2,2,4,3,4,1,1,1,1,1,1,4,0,5.0,dissatisfied,Churn
7097,52386,Female,disloyal Customer,43,Business travel,Eco,402,2,0,3,1,2,3,2,2,4,1,4,5,2,2,0,0.0,dissatisfied,Churn
23804,138383,Female,Loyal Customer,34,Personal Travel,Eco,356,2,4,2,4,1,2,1,1,3,4,4,3,4,1,14,34.0,dissatisfied,Churn
41456,146570,Male,Loyal Customer,36,Business travel,Business,1689,3,1,1,1,2,2,3,4,4,4,3,2,4,3,0,4.0,dissatisfied,Churn
95174,93929,Male,Loyal Customer,65,Personal Travel,Eco,257,2,5,2,5,4,2,4,4,1,1,1,1,5,4,0,0.0,dissatisfied,Churn
94502,161948,Female,disloyal Customer,26,Business travel,Business,1130,3,3,3,2,5,3,5,5,5,4,5,5,5,5,0,0.0,dissatisfied,Churn
36846,56323,Female,Loyal Customer,67,Personal Travel,Eco,888,3,3,3,1,3,3,1,5,5,3,3,2,5,2,0,0.0,dissatisfied,Churn
28513,58488,Male,Loyal Customer,55,Business travel,Business,3375,2,1,1,1,2,2,2,4,4,3,2,4,4,1,11,8.0,dissatisfied,Churn
40432,121583,Female,Loyal Customer,69,Personal Travel,Eco,1096,1,4,1,4,2,2,3,3,3,1,1,1,3,2,88,93.0,dissatisfied,Churn
59237,76581,Female,disloyal Customer,14,Business travel,Eco,516,1,1,2,3,2,2,2,2,4,3,3,1,4,2,0,19.0,dissatisfied,Churn
77177,151367,Male,Loyal Customer,26,Personal Travel,Business,833,2,4,2,4,3,2,2,3,5,3,4,5,4,3,0,0.0,dissatisfied,Churn
66403,83246,Female,Loyal Customer,9,Personal Travel,Eco,991,3,5,3,3,2,3,2,2,4,5,5,5,5,2,16,11.0,dissatisfied,Churn
52527,66492,Female,Loyal Customer,41,Business travel,Eco,789,2,2,2,2,2,2,2,2,4,5,2,4,2,2,0,0.0,dissatisfied,Churn
41251,56365,Female,disloyal Customer,25,Business travel,Business,502,3,5,3,4,1,3,1,1,4,4,5,3,4,1,22,58.0,dissatisfied,Churn
44193,52724,Male,disloyal Customer,40,Business travel,Business,309,3,3,3,3,2,3,2,2,3,2,5,4,4,2,0,0.0,dissatisfied,Churn
21221,178977,Female,Loyal Customer,21,Personal Travel,Eco,2077,2,0,2,4,3,2,3,3,3,4,5,3,4,3,0,0.0,dissatisfied,Churn
60580,94705,Male,Loyal Customer,37,Personal Travel,Eco,1154,2,4,2,4,4,2,4,4,2,2,2,1,4,4,20,41.0,dissatisfied,Churn
58433,158072,Female,disloyal Customer,37,Business travel,Business,2329,3,3,3,3,3,5,5,4,4,3,4,5,5,5,0,0.0,dissatisfied,Churn
72502,164802,Female,Loyal Customer,44,Business travel,Eco,605,2,2,2,2,4,3,2,2,2,2,2,2,2,1,16,12.0,dissatisfied,Churn
84870,103792,Female,disloyal Customer,13,Business travel,Eco,598,2,2,2,3,3,2,3,3,2,4,4,3,3,3,0,2.0,dissatisfied,Churn
72696,161351,Female,Loyal Customer,64,Personal Travel,Eco,612,2,2,2,3,5,3,4,2,2,2,3,2,2,2,48,47.0,dissatisfied,Churn
4574,52403,Male,Loyal Customer,52,Business travel,Business,1517,2,4,4,4,5,3,3,2,2,1,2,1,2,2,43,17.0,dissatisfied,Churn
9823,55314,Female,Loyal Customer,15,Personal Travel,Eco,585,3,4,3,3,3,3,2,3,2,5,2,4,2,3,0,1.0,dissatisfied,Churn
9326,126661,Male,disloyal Customer,44,Business travel,Business,1171,2,2,2,3,1,2,4,1,1,5,4,1,4,1,114,115.0,dissatisfied,Churn
12058,124757,Male,Loyal Customer,14,Personal Travel,Eco,1121,2,4,2,4,2,3,3,3,3,4,2,3,1,3,198,189.0,dissatisfied,Churn
93373,119325,Male,Loyal Customer,15,Personal Travel,Eco,1119,4,5,4,1,3,4,3,3,5,4,5,3,4,3,6,77.0,dissatisfied,Churn
95726,119981,Female,Loyal Customer,18,Personal Travel,Eco,1464,3,4,3,5,1,3,1,1,3,5,4,5,5,1,27,31.0,dissatisfied,Churn
97661,98688,Female,disloyal Customer,37,Business travel,Eco,125,3,1,2,3,4,2,4,4,3,3,2,3,2,4,0,0.0,dissatisfied,Churn
7189,53196,Female,Loyal Customer,50,Personal Travel,Eco,247,2,5,2,5,2,4,4,3,3,2,3,4,3,5,11,17.0,dissatisfied,Churn
100403,152812,Male,Loyal Customer,27,Personal Travel,Eco,628,2,2,1,3,4,1,1,4,4,4,4,4,3,4,18,13.0,dissatisfied,Churn
31113,169258,Male,Loyal Customer,24,Personal Travel,Eco,370,1,2,1,3,5,1,5,5,3,3,3,4,4,5,40,37.0,dissatisfied,Churn
83327,149713,Female,disloyal Customer,39,Business travel,Business,442,1,1,1,1,2,1,2,2,3,2,5,5,5,2,0,0.0,dissatisfied,Churn
43809,131084,Female,disloyal Customer,37,Business travel,Business,306,3,3,3,3,1,3,1,1,5,2,5,3,5,1,0,7.0,dissatisfied,Churn
38560,111517,Female,Loyal Customer,65,Personal Travel,Eco,2367,1,4,1,2,2,4,4,2,2,1,2,5,2,3,17,0.0,dissatisfied,Churn
60201,108410,Female,Loyal Customer,69,Personal Travel,Eco,2227,3,4,3,3,1,3,4,2,2,3,2,3,2,1,21,0.0,dissatisfied,Churn
94651,91523,Female,Loyal Customer,43,Business travel,Eco Plus,521,3,2,2,2,1,1,1,3,3,3,3,2,3,2,0,0.0,dissatisfied,Churn
70273,145971,Male,Loyal Customer,22,Business travel,Business,588,3,4,4,4,3,3,3,3,2,5,4,3,3,3,0,0.0,dissatisfied,Not Churn
36997,90397,Female,disloyal Customer,22,Business travel,Eco Plus,1180,3,4,3,4,1,3,1,1,2,2,3,1,4,1,0,0.0,dissatisfied,Churn
78497,170846,Male,Loyal Customer,51,Personal Travel,Eco,325,3,4,3,4,2,3,2,2,1,1,4,3,4,2,0,0.0,dissatisfied,Churn
44417,141734,Male,Loyal Customer,24,Business travel,Eco,1035,4,4,4,4,4,4,4,4,2,1,3,3,3,4,26,4.0,dissatisfied,Churn
75712,151229,Female,Loyal Customer,10,Personal Travel,Eco,181,4,2,4,3,5,4,5,5,4,3,4,4,4,5,0,0.0,dissatisfied,Churn
63241,176372,Female,Loyal Customer,16,Personal Travel,Eco Plus,1916,4,2,4,3,4,4,3,4,3,2,3,1,4,4,0,0.0,dissatisfied,Churn
56747,130377,Female,Loyal Customer,35,Personal Travel,Eco,903,4,4,4,3,5,4,5,5,2,5,4,3,4,5,0,0.0,dissatisfied,Churn
58181,172810,Male,Loyal Customer,61,Personal Travel,Eco,280,1,4,1,2,4,1,4,4,4,2,5,5,4,4,0,0.0,dissatisfied,Churn
48664,65636,Male,disloyal Customer,48,Business travel,Business,227,2,3,3,3,5,2,5,5,4,1,4,4,4,5,0,0.0,dissatisfied,Churn
50593,145617,Male,Loyal Customer,31,Personal Travel,Eco,1020,2,4,2,4,2,2,2,2,2,4,3,2,4,2,41,27.0,dissatisfied,Not Churn
76100,90912,Female,Loyal Customer,67,Personal Travel,Eco,353,3,3,3,1,1,4,3,1,1,3,1,5,1,3,0,0.0,dissatisfied,Churn
39934,161203,Male,Loyal Customer,19,Personal Travel,Eco,957,1,5,2,2,4,2,1,4,4,2,4,4,5,4,13,10.0,dissatisfied,Churn
8348,93376,Male,Loyal Customer,31,Personal Travel,Eco,1042,1,4,1,3,3,1,4,3,3,3,5,3,4,3,2,2.0,dissatisfied,Churn
27695,106090,Female,disloyal Customer,22,Business travel,Eco,1325,4,4,4,3,1,4,1,1,1,4,2,2,2,1,0,0.0,dissatisfied,Churn
24561,58898,Male,Loyal Customer,64,Business travel,Eco,223,4,3,3,3,4,4,4,4,3,2,4,3,3,4,0,0.0,dissatisfied,Churn
16080,53253,Male,Loyal Customer,28,Personal Travel,Eco,229,4,5,4,2,2,4,2,2,3,3,5,5,5,2,0,2.0,dissatisfied,Churn
82736,109552,Male,Loyal Customer,46,Personal Travel,Eco,1735,2,4,2,3,4,2,5,4,2,3,4,5,3,4,28,1.0,dissatisfied,Not Churn
64573,140780,Female,Loyal Customer,8,Personal Travel,Eco,581,2,5,2,3,1,2,1,1,3,4,4,3,4,1,0,0.0,dissatisfied,Churn
14672,90088,Male,disloyal Customer,45,Business travel,Business,1237,2,2,2,3,2,2,2,2,1,3,4,2,4,2,40,38.0,dissatisfied,Churn
82202,66714,Male,Loyal Customer,48,Personal Travel,Eco,986,3,5,4,1,2,4,2,2,4,4,5,3,4,2,0,0.0,dissatisfied,Churn
66167,101825,Female,Loyal Customer,50,Business travel,Eco,89,2,3,3,3,3,1,5,2,2,2,2,1,2,4,0,0.0,dissatisfied,Churn
32469,138872,Female,Loyal Customer,39,Personal Travel,Eco,821,3,4,3,1,1,3,1,1,3,1,1,5,5,1,10,27.0,dissatisfied,Churn
83021,168876,Female,Loyal Customer,7,Personal Travel,Eco Plus,358,2,4,2,2,3,2,3,3,4,5,4,4,4,3,0,0.0,dissatisfied,Churn
1730,135956,Male,Loyal Customer,69,Personal Travel,Eco,425,3,1,3,2,2,3,2,2,1,1,2,3,3,2,0,0.0,dissatisfied,Churn
3697,122614,Male,Loyal Customer,51,Personal Travel,Eco,867,3,2,3,2,4,3,4,4,3,2,2,4,2,4,2,0.0,dissatisfied,Churn
26102,68739,Female,Loyal Customer,48,Business travel,Business,1571,2,2,5,5,4,3,2,2,2,2,2,2,2,1,56,59.0,dissatisfied,Churn
54443,142377,Female,disloyal Customer,52,Business travel,Business,879,3,3,3,3,3,3,3,3,4,3,5,5,4,3,18,17.0,dissatisfied,Not Churn
66895,86194,Male,disloyal Customer,27,Business travel,Eco,1059,2,2,2,3,2,2,2,2,5,3,5,5,5,2,41,60.0,dissatisfied,Churn
67145,159856,Female,Loyal Customer,40,Personal Travel,Eco,251,3,5,3,3,3,3,3,3,3,3,1,2,2,3,0,0.0,dissatisfied,Churn
97735,88338,Male,Loyal Customer,40,Personal Travel,Eco,280,1,3,1,4,4,1,4,4,1,1,4,1,3,4,0,0.0,dissatisfied,Not Churn
36657,118835,Male,Loyal Customer,31,Personal Travel,Eco,802,3,2,3,3,4,3,4,4,4,1,3,1,3,4,0,0.0,dissatisfied,Churn
22505,154905,Male,Loyal Customer,51,Personal Travel,Eco Plus,1099,4,0,4,4,3,4,2,3,3,2,3,1,4,3,2,20.0,dissatisfied,Churn
88281,167545,Female,Loyal Customer,60,Business travel,Eco,446,3,5,5,5,1,4,4,3,3,3,3,4,3,3,0,0.0,dissatisfied,Churn
16379,69391,Male,Loyal Customer,35,Personal Travel,Eco Plus,872,3,4,4,4,5,4,5,5,2,4,3,2,3,5,0,0.0,dissatisfied,Churn
67458,124278,Male,Loyal Customer,52,Personal Travel,Eco Plus,731,2,1,2,2,1,2,4,1,1,4,2,4,3,1,6,24.0,dissatisfied,Churn
70292,168867,Female,Loyal Customer,26,Personal Travel,Eco Plus,358,2,4,2,3,5,2,5,5,4,3,4,3,4,5,0,0.0,dissatisfied,Churn
98640,168298,Male,Loyal Customer,38,Personal Travel,Eco,362,1,2,5,2,3,5,3,3,3,1,3,4,2,3,41,31.0,dissatisfied,Churn
67715,161394,Female,Loyal Customer,23,Personal Travel,Business,1188,2,5,2,2,5,2,5,5,1,3,4,4,1,5,0,0.0,dissatisfied,Churn
39779,60294,Female,disloyal Customer,20,Business travel,Eco,335,2,2,3,3,5,3,5,5,3,4,3,2,4,5,0,0.0,dissatisfied,Churn
27265,95713,Male,disloyal Customer,38,Business travel,Eco,190,4,2,4,3,4,4,4,4,1,3,3,1,3,4,7,0.0,dissatisfied,Churn
73429,106653,Female,Loyal Customer,56,Personal Travel,Eco,925,2,5,2,5,5,4,5,3,3,2,3,4,3,3,13,0.0,dissatisfied,Churn
99741,66211,Female,Loyal Customer,54,Personal Travel,Eco,371,2,4,2,4,1,3,3,4,4,2,4,3,4,4,0,0.0,dissatisfied,Not Churn
57390,162124,Female,Loyal Customer,51,Business travel,Business,3731,2,4,4,4,2,3,3,2,2,2,2,3,2,3,29,35.0,dissatisfied,Churn
55079,105307,Male,Loyal Customer,34,Business travel,Business,2573,3,5,5,5,1,3,3,3,3,3,3,1,3,2,13,43.0,dissatisfied,Churn
92496,111742,Female,Loyal Customer,25,Business travel,Business,1805,3,2,2,2,3,3,3,3,1,1,3,2,3,3,3,7.0,dissatisfied,Churn
7894,53794,Female,disloyal Customer,22,Business travel,Eco,561,1,0,1,1,4,1,4,4,5,3,5,4,4,4,35,39.0,dissatisfied,Churn
28681,66963,Female,disloyal Customer,20,Business travel,Eco,240,1,5,1,1,1,3,3,3,4,5,1,3,5,3,340,335.0,dissatisfied,Churn
5393,74813,Female,Loyal Customer,13,Personal Travel,Eco,579,2,2,2,3,5,2,5,5,3,2,3,2,3,5,10,0.0,dissatisfied,Churn
42767,122078,Male,Loyal Customer,57,Personal Travel,Business,236,4,5,0,4,2,1,1,2,2,0,2,1,2,4,0,0.0,dissatisfied,Churn
3970,134214,Male,Loyal Customer,11,Personal Travel,Eco,1276,1,2,1,4,3,1,3,3,4,2,3,2,4,3,0,0.0,dissatisfied,Churn
100079,89975,Male,disloyal Customer,27,Business travel,Eco,1023,3,4,4,3,4,4,4,4,1,4,5,1,4,4,3,0.0,dissatisfied,Churn
48980,85109,Female,Loyal Customer,7,Personal Travel,Eco,216,3,3,0,4,2,0,1,2,1,2,3,1,3,2,0,0.0,dissatisfied,Churn
91976,122626,Male,Loyal Customer,44,Personal Travel,Eco,867,2,5,2,1,4,2,5,4,4,1,2,4,1,4,0,3.0,dissatisfied,Not Churn
53751,176048,Female,Loyal Customer,60,Personal Travel,Eco,544,3,5,3,4,4,4,3,5,5,3,5,2,5,4,0,0.0,dissatisfied,Churn
20441,89198,Male,Loyal Customer,41,Personal Travel,Business,1189,3,5,3,3,4,3,5,5,5,3,5,5,5,5,0,8.0,dissatisfied,Churn
72947,87621,Male,Loyal Customer,49,Personal Travel,Eco,1069,3,4,3,1,4,3,4,4,5,2,5,3,3,4,0,0.0,dissatisfied,Churn
61067,166002,Female,disloyal Customer,25,Business travel,Business,2295,3,5,3,2,4,3,4,4,3,5,4,3,4,4,1,0.0,dissatisfied,Not Churn
67901,128876,Female,disloyal Customer,42,Business travel,Business,689,2,2,2,3,5,2,5,5,5,3,5,3,5,5,3,0.0,dissatisfied,Churn
29428,180554,Female,disloyal Customer,23,Business travel,Eco,647,1,4,1,3,4,1,4,4,3,2,4,1,3,4,0,0.0,dissatisfied,Not Churn
72649,150180,Male,Loyal Customer,29,Business travel,Business,1449,2,4,4,4,2,3,2,2,2,2,4,1,4,2,0,0.0,dissatisfied,Churn
17747,166026,Female,Loyal Customer,56,Personal Travel,Eco Plus,2295,3,5,3,4,4,4,4,2,2,3,2,5,2,4,0,13.0,dissatisfied,Churn
9392,69546,Female,Loyal Customer,56,Personal Travel,Eco,376,1,5,5,1,2,5,5,5,5,5,5,3,5,4,0,0.0,dissatisfied,Churn
69576,64938,Male,Loyal Customer,19,Business travel,Business,489,3,3,3,3,3,3,3,3,3,1,2,3,3,3,36,31.0,dissatisfied,Churn
38598,128669,Male,Loyal Customer,36,Business travel,Eco,547,3,5,5,5,3,3,3,3,3,4,3,1,3,3,0,0.0,dissatisfied,Churn
98389,113431,Female,Loyal Customer,10,Business travel,Eco Plus,862,2,3,3,3,2,2,2,2,4,4,4,4,3,2,37,18.0,dissatisfied,Churn
9544,133715,Female,Loyal Customer,16,Business travel,Business,1975,1,4,4,4,1,1,1,1,1,4,4,2,3,1,0,26.0,dissatisfied,Churn
99718,138681,Female,Loyal Customer,32,Business travel,Business,1269,3,2,2,2,3,3,3,3,1,5,3,3,4,3,4,0.0,dissatisfied,Churn
20824,77076,Male,Loyal Customer,13,Personal Travel,Eco,226,2,3,2,3,2,2,2,2,4,1,1,4,2,2,4,0.0,dissatisfied,Churn
78344,169701,Female,Loyal Customer,26,Business travel,Business,3382,4,1,1,1,4,4,4,4,2,2,4,1,3,4,24,5.0,dissatisfied,Not Churn
6076,180581,Male,Loyal Customer,31,Personal Travel,Eco,621,2,5,2,1,2,2,2,2,3,2,4,4,5,2,0,0.0,dissatisfied,Not Churn
82629,134084,Male,Loyal Customer,40,Business travel,Eco,1589,2,5,5,5,2,2,2,2,1,1,3,1,4,2,0,0.0,dissatisfied,Churn
42341,158633,Female,Loyal Customer,69,Personal Travel,Eco,271,2,4,2,4,5,3,3,4,4,2,1,3,4,3,9,0.0,dissatisfied,Churn
79568,64500,Female,Loyal Customer,15,Business travel,Business,201,1,5,5,5,2,1,1,2,1,1,2,2,2,2,36,29.0,dissatisfied,Not Churn
76170,156774,Female,disloyal Customer,21,Business travel,Business,641,2,3,2,3,2,2,2,2,4,3,3,2,2,2,146,138.0,dissatisfied,Not Churn
83559,151666,Female,disloyal Customer,22,Business travel,Eco,802,2,2,2,3,3,2,3,3,1,3,4,1,3,3,0,0.0,dissatisfied,Churn
71455,125100,Male,Loyal Customer,60,Business travel,Business,2249,4,2,2,2,1,3,4,4,4,4,4,1,4,2,0,0.0,dissatisfied,Churn
43055,157539,Male,Loyal Customer,15,Personal Travel,Eco,452,3,4,3,3,2,3,2,2,4,5,4,3,5,2,4,6.0,dissatisfied,Churn
69932,76687,Female,Loyal Customer,46,Personal Travel,Eco Plus,813,4,0,4,3,2,3,5,4,4,4,4,5,4,4,4,0.0,dissatisfied,Churn
25210,165642,Male,disloyal Customer,29,Business travel,Eco,391,3,2,2,4,1,2,1,1,4,4,4,1,4,1,70,73.0,dissatisfied,Churn
22747,133469,Female,Loyal Customer,31,Personal Travel,Eco,1299,2,4,2,3,5,2,5,5,5,5,4,4,5,5,0,0.0,dissatisfied,Churn
99518,74082,Female,disloyal Customer,21,Business travel,Eco,448,2,0,2,4,1,2,3,1,1,2,3,3,1,1,0,0.0,dissatisfied,Not Churn
33514,93890,Male,Loyal Customer,31,Business travel,Business,1539,2,2,2,2,2,2,2,2,4,2,2,4,2,2,26,22.0,dissatisfied,Churn
66906,60123,Female,disloyal Customer,37,Business travel,Business,125,3,3,3,3,5,3,4,5,5,4,5,4,5,5,0,0.0,dissatisfied,Churn
65319,112331,Female,disloyal Customer,25,Business travel,Business,1703,2,4,2,1,2,5,5,3,3,5,4,5,4,5,192,188.0,dissatisfied,Churn
81584,80345,Male,disloyal Customer,10,Business travel,Eco,1009,2,3,3,3,3,3,3,3,4,2,2,1,3,3,0,0.0,dissatisfied,Not Churn
941,66363,Male,Loyal Customer,40,Business travel,Business,429,3,1,2,1,5,4,3,3,3,3,3,4,3,2,25,25.0,dissatisfied,Churn
22333,106470,Male,Loyal Customer,21,Personal Travel,Eco,1235,1,2,1,4,4,1,4,4,3,5,3,1,4,4,7,0.0,dissatisfied,Churn
82190,181677,Female,Loyal Customer,68,Personal Travel,Eco,2218,3,1,3,3,2,4,3,1,1,3,1,2,1,2,0,0.0,dissatisfied,Churn
85775,135655,Female,Loyal Customer,53,Personal Travel,Eco,1121,4,2,4,3,3,3,3,3,3,4,3,3,3,3,5,0.0,dissatisfied,Churn
98676,74520,Female,Loyal Customer,58,Business travel,Business,143,1,4,3,4,5,2,1,3,3,3,1,3,3,1,0,0.0,dissatisfied,Churn
103567,67147,Male,Loyal Customer,33,Business travel,Business,2352,2,3,3,3,2,2,2,2,3,2,4,2,3,2,2,0.0,dissatisfied,Churn
34823,68877,Male,Loyal Customer,55,Business travel,Eco,569,1,1,1,1,1,1,1,1,2,2,3,4,4,1,37,27.0,dissatisfied,Churn
48438,161511,Male,Loyal Customer,24,Business travel,Eco Plus,1189,2,2,5,2,2,2,1,2,1,3,3,3,3,2,8,0.0,dissatisfied,Not Churn
61349,163339,Female,Loyal Customer,48,Personal Travel,Eco,1447,3,1,3,3,4,4,4,5,5,3,2,3,5,4,0,0.0,dissatisfied,Churn
72181,171491,Female,disloyal Customer,32,Business travel,Business,399,2,2,2,1,5,2,5,5,3,2,4,3,5,5,0,0.0,dissatisfied,Churn
81235,152892,Male,Loyal Customer,19,Personal Travel,Eco,1411,3,2,3,4,2,3,2,2,1,2,2,1,4,2,0,0.0,dissatisfied,Churn
76943,66163,Female,Loyal Customer,69,Personal Travel,Eco,335,4,5,2,4,5,4,4,2,2,2,2,4,2,4,0,0.0,dissatisfied,Churn
53002,121552,Female,Loyal Customer,16,Personal Travel,Eco,1089,3,3,3,1,5,3,2,5,3,4,1,4,5,5,0,0.0,dissatisfied,Churn
64903,105207,Female,Loyal Customer,54,Personal Travel,Eco,224,3,4,3,1,3,4,3,5,5,3,5,1,5,5,0,3.0,dissatisfied,Churn
29108,60042,Female,Loyal Customer,61,Personal Travel,Eco Plus,864,2,4,2,5,2,4,4,1,1,2,1,4,1,5,0,10.0,dissatisfied,Churn
6595,71969,Male,Loyal Customer,64,Business travel,Business,693,1,1,1,1,1,4,3,1,1,1,1,3,1,2,0,0.0,dissatisfied,Churn
35482,173861,Male,disloyal Customer,23,Business travel,Eco,449,3,0,3,1,1,3,1,1,3,3,5,5,5,1,0,0.0,dissatisfied,Churn
71100,107195,Female,Loyal Customer,77,Business travel,Business,1379,4,5,5,5,4,3,2,4,4,4,4,2,4,4,32,24.0,dissatisfied,Churn
74768,178232,Female,Loyal Customer,43,Business travel,Business,468,2,4,4,4,3,3,2,2,2,2,2,1,2,4,0,10.0,dissatisfied,Churn
13481,146202,Female,Loyal Customer,27,Personal Travel,Business,248,2,4,2,2,5,2,5,5,4,2,5,3,4,5,0,0.0,dissatisfied,Churn
88530,108283,Female,disloyal Customer,62,Business travel,Eco,1000,4,4,4,2,3,4,3,3,4,4,1,2,3,3,18,29.0,dissatisfied,Not Churn
60495,57480,Male,disloyal Customer,26,Business travel,Eco,785,3,3,3,3,3,3,2,3,3,4,3,2,4,3,0,0.0,dissatisfied,Not Churn
92574,80072,Male,Loyal Customer,31,Personal Travel,Eco,1874,3,4,3,2,5,3,1,5,3,3,1,4,5,5,30,29.0,dissatisfied,Not Churn
89130,86957,Female,Loyal Customer,11,Personal Travel,Eco Plus,209,3,2,3,2,5,3,5,5,4,1,2,1,2,5,18,2.0,dissatisfied,Not Churn
1106,139789,Female,disloyal Customer,80,Business travel,Business,206,1,0,0,4,2,3,4,1,1,1,1,3,1,2,8,9.0,dissatisfied,Churn
42213,100119,Male,Loyal Customer,9,Personal Travel,Eco Plus,550,2,0,2,3,2,2,4,2,2,5,2,4,4,2,0,0.0,dissatisfied,Churn
87586,133936,Male,Loyal Customer,36,Personal Travel,Eco,1416,2,2,2,4,5,2,5,5,2,1,4,2,4,5,0,3.0,dissatisfied,Not Churn
2231,134683,Female,disloyal Customer,26,Business travel,Eco,528,2,4,2,3,4,2,4,4,4,1,4,4,4,4,18,17.0,dissatisfied,Churn
14624,63273,Male,Loyal Customer,9,Personal Travel,Eco,224,4,5,0,3,3,0,3,3,5,2,5,4,5,3,62,68.0,dissatisfied,Churn
88410,148607,Male,Loyal Customer,47,Business travel,Eco,302,4,5,5,5,4,4,4,4,2,3,3,4,3,4,0,0.0,dissatisfied,Churn
22784,86413,Male,Loyal Customer,66,Personal Travel,Eco,496,1,4,1,2,2,1,2,2,3,4,4,3,5,2,0,0.0,dissatisfied,Churn
87939,80105,Male,Loyal Customer,64,Personal Travel,Eco,1616,2,4,2,2,4,2,4,4,4,5,5,4,4,4,1,0.0,dissatisfied,Churn
14505,69387,Male,Loyal Customer,43,Business travel,Eco Plus,1092,2,3,3,3,2,2,2,2,1,5,3,3,3,2,0,0.0,dissatisfied,Churn
61989,59692,Female,Loyal Customer,12,Business travel,Business,594,3,1,1,1,3,3,3,3,3,3,4,4,3,3,0,0.0,dissatisfied,Churn
45060,118803,Female,Loyal Customer,30,Business travel,Business,1538,2,4,4,4,2,2,2,2,1,2,2,3,3,2,90,78.0,dissatisfied,Churn
1245,146058,Male,Loyal Customer,67,Personal Travel,Eco,507,2,5,2,3,1,2,1,1,3,5,5,5,4,1,38,37.0,dissatisfied,Not Churn
88905,85047,Female,Loyal Customer,23,Personal Travel,Eco,101,1,5,1,3,4,1,4,4,5,3,4,4,5,4,0,0.0,dissatisfied,Churn
1510,52758,Male,disloyal Customer,21,Business travel,Eco,396,3,0,3,2,2,3,2,2,5,2,4,4,5,2,0,0.0,dissatisfied,Churn
29209,121837,Female,Loyal Customer,60,Personal Travel,Eco,1372,4,5,5,2,3,4,4,3,3,5,3,3,3,3,0,0.0,dissatisfied,Churn
101517,147812,Female,disloyal Customer,23,Business travel,Eco,181,2,4,2,1,4,2,2,4,4,5,4,3,4,4,0,0.0,dissatisfied,Churn
24708,55605,Female,Loyal Customer,32,Personal Travel,Eco,1080,4,4,4,3,2,4,2,2,5,3,4,4,5,2,0,0.0,dissatisfied,Churn
80717,172778,Female,Loyal Customer,65,Business travel,Eco,280,1,4,4,4,1,2,2,4,5,3,3,2,2,2,200,183.0,dissatisfied,Churn
27801,61196,Male,Loyal Customer,7,Personal Travel,Eco,212,3,3,0,4,2,0,2,2,1,3,4,3,3,2,0,0.0,dissatisfied,Churn
59050,128967,Female,Loyal Customer,68,Personal Travel,Eco,989,1,4,1,1,5,4,4,5,5,1,5,5,5,4,0,0.0,dissatisfied,Not Churn
77597,137798,Female,disloyal Customer,54,Business travel,Business,1547,1,2,2,1,5,1,3,5,5,3,5,4,4,5,0,0.0,dissatisfied,Churn
32369,98111,Female,Loyal Customer,16,Personal Travel,Eco,300,2,1,2,3,4,2,1,4,4,3,4,3,3,4,34,40.0,dissatisfied,Churn
26890,132958,Female,Loyal Customer,23,Business travel,Business,484,3,5,2,5,3,2,3,3,1,5,3,1,3,3,0,0.0,dissatisfied,Churn
64756,107436,Male,Loyal Customer,26,Business travel,Business,2195,5,1,4,4,5,4,5,5,1,1,3,4,3,5,3,0.0,dissatisfied,Churn
14018,84920,Female,Loyal Customer,35,Business travel,Business,1854,3,5,5,5,4,4,3,4,4,4,3,2,4,1,0,2.0,dissatisfied,Churn
23865,111493,Male,Loyal Customer,47,Personal Travel,Eco,2367,3,4,3,1,4,3,1,4,3,2,4,4,5,4,19,0.0,dissatisfied,Churn
33019,94451,Male,Loyal Customer,60,Personal Travel,Eco,834,1,5,1,5,3,1,3,3,3,4,4,4,5,3,0,0.0,dissatisfied,Churn
