,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,conversion
59944,130626,Female,Loyal Customer,53,Business travel,Business,542,1,1,2,1,4,5,4,5,5,5,5,3,5,3,15,31.0,satisfied,Converted
98323,69048,Female,Loyal Customer,61,Business travel,Business,3930,4,3,4,4,5,5,1,5,5,5,3,5,5,1,0,0.0,satisfied,Converted
82602,83110,Female,Loyal Customer,49,Business travel,Business,116,4,4,4,4,1,3,2,4,4,5,5,1,4,1,0,0.0,satisfied,Converted
22603,149647,Male,Loyal Customer,47,Business travel,Business,3741,2,2,2,2,3,5,4,4,4,4,4,4,4,3,0,1.0,satisfied,Not Converted
16394,88515,Male,Loyal Customer,38,Business travel,Eco,751,2,2,2,2,2,2,2,2,2,3,2,3,5,2,87,82.0,satisfied,Converted
36419,112923,Male,disloyal Customer,24,Business travel,Business,228,4,3,4,2,2,4,2,2,5,5,4,5,5,2,0,0.0,satisfied,Converted
42607,54953,Female,Loyal Customer,29,Business travel,Business,332,1,1,1,1,5,5,5,5,5,1,4,3,3,5,0,0.0,satisfied,Converted
39579,58450,Female,Loyal Customer,68,Personal Travel,Eco,164,0,5,0,1,2,5,4,2,2,0,1,5,2,4,11,3.0,satisfied,Converted
56638,107213,Male,Loyal Customer,33,Business travel,Business,1592,3,3,3,3,4,4,4,4,5,1,3,2,5,4,0,0.0,satisfied,Not Converted
75808,122518,Female,Loyal Customer,44,Business travel,Business,3908,4,4,4,4,4,4,5,4,4,4,4,4,4,3,19,10.0,satisfied,Not Converted
86932,99554,Female,Loyal Customer,26,Business travel,Business,1744,3,3,3,3,5,5,5,5,3,1,1,4,5,5,5,0.0,satisfied,Converted
18017,115574,Male,Loyal Customer,41,Business travel,Business,1426,3,3,3,3,2,5,5,5,5,4,5,3,5,4,0,0.0,satisfied,Converted
22642,131950,Male,Loyal Customer,35,Personal Travel,Eco,248,5,5,5,4,2,5,2,2,3,5,4,4,5,2,2,3.0,satisfied,Converted
74059,61669,Male,Loyal Customer,49,Personal Travel,Eco,397,4,4,4,3,1,4,1,1,4,3,5,1,3,1,17,8.0,satisfied,Converted
48991,66318,Male,Loyal Customer,59,Business travel,Business,2404,1,1,1,1,3,5,5,4,4,4,4,3,4,3,0,2.0,satisfied,Converted
20016,56666,Female,Loyal Customer,44,Business travel,Business,1575,3,3,3,3,2,2,1,5,5,5,5,4,5,2,91,91.0,satisfied,Converted
24652,52126,Male,Loyal Customer,22,Business travel,Eco,416,5,3,1,3,5,5,5,5,3,3,2,1,4,5,0,0.0,satisfied,Converted
38750,148232,Male,Loyal Customer,40,Business travel,Business,2408,1,1,1,1,2,5,5,4,4,4,4,5,4,3,8,3.0,satisfied,Not Converted
57274,152074,Female,Loyal Customer,42,Business travel,Business,1812,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0,1.0,satisfied,Converted
29574,137283,Male,Loyal Customer,42,Business travel,Business,1053,5,5,5,5,5,5,4,4,4,4,4,5,4,4,29,8.0,satisfied,Not Converted
44292,160614,Female,Loyal Customer,42,Business travel,Business,2042,4,4,4,4,4,4,4,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
26521,61077,Female,Loyal Customer,61,Business travel,Business,3355,0,5,0,2,1,1,5,3,3,3,3,2,3,4,7,0.0,satisfied,Converted
66758,91190,Male,Loyal Customer,40,Business travel,Business,3907,4,4,4,4,5,1,1,4,4,4,4,4,4,2,0,1.0,satisfied,Converted
69464,125026,Male,Loyal Customer,37,Business travel,Business,3667,4,4,4,4,4,4,5,4,4,4,4,4,4,3,0,9.0,satisfied,Not Converted
80802,140162,Male,Loyal Customer,49,Business travel,Business,1482,1,1,1,1,2,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
42049,78902,Male,Loyal Customer,49,Business travel,Business,3284,5,5,5,5,5,5,5,3,3,3,3,5,3,5,0,0.0,satisfied,Converted
94508,79843,Male,Loyal Customer,30,Business travel,Eco Plus,867,5,2,4,2,5,5,5,5,3,3,2,5,5,5,0,0.0,satisfied,Converted
27991,118541,Female,Loyal Customer,30,Business travel,Business,3178,4,4,5,4,3,3,3,3,3,2,5,5,4,3,13,0.0,satisfied,Converted
78586,82544,Male,Loyal Customer,42,Business travel,Eco,230,4,1,1,1,4,4,4,4,5,4,4,4,5,4,53,47.0,satisfied,Converted
34060,102742,Male,Loyal Customer,33,Business travel,Business,1389,3,3,3,3,5,5,5,5,4,2,4,3,4,5,6,0.0,satisfied,Not Converted
92361,145320,Male,Loyal Customer,64,Business travel,Business,3949,5,5,5,5,3,4,1,4,4,4,4,2,4,1,0,0.0,satisfied,Converted
20779,37731,Male,Loyal Customer,44,Business travel,Business,312,3,3,5,3,3,5,5,5,5,5,5,3,5,3,0,0.0,satisfied,Not Converted
94430,92330,Female,Loyal Customer,44,Business travel,Business,2459,4,4,4,4,5,5,5,4,4,5,4,5,4,5,161,201.0,satisfied,Not Converted
6795,48868,Female,Loyal Customer,49,Business travel,Business,1701,3,3,3,3,2,5,4,5,5,5,5,5,5,5,0,0.0,satisfied,Converted
86636,70519,Male,Loyal Customer,54,Business travel,Eco,399,4,1,2,1,4,4,4,4,3,1,1,5,5,4,0,0.0,satisfied,Converted
67502,141787,Female,Loyal Customer,44,Business travel,Business,472,5,5,5,5,3,5,5,5,5,5,5,3,5,3,36,29.0,satisfied,Converted
74045,42743,Male,Loyal Customer,51,Business travel,Business,3790,4,4,4,4,5,4,4,4,4,4,4,5,4,3,9,11.0,satisfied,Converted
7792,161439,Male,Loyal Customer,50,Business travel,Business,930,1,1,1,1,5,4,5,4,4,4,4,5,4,4,1,28.0,satisfied,Converted
75218,124020,Male,Loyal Customer,44,Business travel,Business,594,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,3.0,satisfied,Converted
52624,155393,Male,Loyal Customer,52,Business travel,Business,3309,0,0,0,2,5,4,5,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
74675,108441,Male,Loyal Customer,48,Business travel,Business,1012,5,5,5,5,5,5,5,5,5,5,5,4,5,3,29,23.0,satisfied,Converted
23075,95716,Male,Loyal Customer,44,Business travel,Business,1732,5,5,5,5,5,5,4,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
20215,166088,Female,disloyal Customer,25,Business travel,Business,679,5,4,5,1,1,5,1,1,3,5,4,3,5,1,0,9.0,satisfied,Converted
69408,137596,Male,Loyal Customer,35,Business travel,Business,349,2,2,2,2,4,5,4,5,5,5,5,3,5,5,0,7.0,satisfied,Converted
38185,141872,Female,Loyal Customer,40,Business travel,Business,3265,5,5,5,5,5,5,5,5,5,5,5,4,5,5,87,88.0,satisfied,Not Converted
9965,140027,Female,Loyal Customer,35,Business travel,Eco,460,5,2,2,2,5,5,5,5,4,2,1,2,5,5,0,0.0,satisfied,Converted
10983,94888,Female,Loyal Customer,52,Business travel,Business,3041,4,4,4,4,3,5,4,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
94301,149622,Male,Loyal Customer,40,Business travel,Business,3842,4,4,4,4,4,4,5,4,4,4,4,5,4,5,32,24.0,satisfied,Converted
30332,69707,Male,Loyal Customer,58,Business travel,Business,163,4,4,4,4,5,3,5,4,4,4,5,1,4,3,0,0.0,satisfied,Converted
53899,157339,Female,Loyal Customer,42,Business travel,Business,3415,4,4,4,4,2,4,5,5,5,5,5,3,5,5,5,12.0,satisfied,Converted
55989,149706,Male,Loyal Customer,41,Business travel,Business,2405,4,4,4,4,4,4,5,4,4,4,5,4,4,5,10,7.0,satisfied,Converted
65786,107601,Female,Loyal Customer,40,Business travel,Business,946,5,4,5,5,5,5,5,5,5,5,5,5,5,3,0,0.0,satisfied,Converted
59831,142047,Male,Loyal Customer,37,Business travel,Business,3984,4,4,4,4,2,5,5,4,4,4,5,3,4,3,14,1.0,satisfied,Not Converted
35237,75006,Male,Loyal Customer,23,Business travel,Eco,1249,0,5,0,3,1,0,1,1,5,3,5,4,2,1,36,27.0,satisfied,Converted
61498,104649,Male,Loyal Customer,28,Business travel,Business,1610,2,2,2,2,4,4,4,4,4,2,5,4,4,4,0,0.0,satisfied,Converted
57870,66380,Female,Loyal Customer,30,Business travel,Eco Plus,2355,0,0,0,1,3,0,3,3,4,1,1,3,1,3,0,0.0,satisfied,Converted
24858,129581,Male,Loyal Customer,59,Business travel,Business,3601,3,3,3,3,3,4,5,4,4,5,4,4,4,3,0,0.0,satisfied,Converted
60732,47278,Female,Loyal Customer,54,Business travel,Business,1510,1,1,1,1,3,4,5,4,4,5,5,3,4,5,0,0.0,satisfied,Converted
23214,123299,Male,Loyal Customer,58,Business travel,Business,762,4,4,4,4,4,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,Converted
92329,138061,Male,Loyal Customer,46,Business travel,Business,2082,5,5,4,5,4,4,5,4,4,4,4,5,4,3,14,4.0,satisfied,Converted
95640,70776,Female,Loyal Customer,42,Business travel,Eco,1121,3,2,2,2,1,2,3,3,3,3,3,5,3,2,0,0.0,satisfied,Converted
70719,37410,Female,Loyal Customer,32,Business travel,Business,1804,2,2,2,2,5,5,4,5,5,2,4,3,4,5,0,0.0,satisfied,Converted
76969,131289,Female,Loyal Customer,47,Business travel,Business,3114,2,2,2,2,5,5,4,5,5,5,5,4,5,3,16,17.0,satisfied,Converted
14891,74417,Male,Loyal Customer,41,Business travel,Eco,972,5,2,2,2,4,5,4,4,3,2,2,5,5,4,0,0.0,satisfied,Converted
41987,133796,Male,disloyal Customer,39,Business travel,Business,849,5,5,5,3,3,5,1,3,3,4,4,5,5,3,26,4.0,satisfied,Converted
98616,55171,Male,Loyal Customer,41,Business travel,Business,2740,5,5,5,5,1,4,1,4,4,4,4,2,4,5,0,0.0,satisfied,Converted
19316,112848,Female,disloyal Customer,20,Business travel,Business,597,5,0,5,1,3,5,3,3,4,4,5,5,5,3,0,10.0,satisfied,Converted
68409,61094,Female,Loyal Customer,23,Business travel,Eco Plus,584,0,4,0,1,3,0,3,3,1,2,2,2,4,3,0,0.0,satisfied,Converted
33710,47320,Male,Loyal Customer,60,Business travel,Business,3287,0,0,0,3,5,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,Converted
25830,152394,Male,Loyal Customer,52,Business travel,Business,1718,2,2,2,2,3,5,4,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
69821,140354,Female,Loyal Customer,52,Business travel,Business,237,1,1,1,1,4,5,4,5,5,5,5,3,5,4,14,15.0,satisfied,Not Converted
477,63895,Female,Loyal Customer,26,Business travel,Eco,2378,4,5,5,5,4,5,5,4,3,2,5,4,5,4,4,0.0,satisfied,Converted
9097,165675,Male,Loyal Customer,23,Business travel,Business,1464,4,4,4,4,2,2,2,2,3,4,4,3,4,2,3,0.0,satisfied,Converted
68572,92173,Male,Loyal Customer,53,Business travel,Business,1998,2,2,2,2,4,4,4,4,4,4,4,5,4,4,19,0.0,satisfied,Converted
6089,148712,Female,Loyal Customer,47,Business travel,Business,3011,4,2,4,4,5,5,5,5,5,5,5,3,5,4,0,11.0,satisfied,Converted
17576,120424,Male,Loyal Customer,50,Business travel,Business,3195,1,1,4,1,3,4,4,4,4,4,4,4,4,5,8,2.0,satisfied,Converted
102235,162051,Female,Loyal Customer,46,Business travel,Business,1782,2,2,2,2,2,5,4,4,4,5,4,5,4,4,0,0.0,satisfied,Converted
67865,67865,Female,Loyal Customer,42,Business travel,Business,2331,2,2,2,2,4,4,2,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
53839,125031,Male,Loyal Customer,41,Business travel,Business,581,2,2,5,2,2,4,5,5,5,5,5,3,5,4,6,4.0,satisfied,Converted
19039,141321,Male,Loyal Customer,42,Business travel,Business,452,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,15.0,satisfied,Converted
91088,69124,Female,Loyal Customer,37,Business travel,Eco,201,4,5,5,5,4,4,4,4,2,2,3,5,1,4,5,7.0,satisfied,Converted
38061,63076,Male,Loyal Customer,56,Business travel,Business,581,1,1,1,1,5,4,4,5,5,5,5,3,5,5,37,37.0,satisfied,Not Converted
9524,151775,Male,Loyal Customer,46,Business travel,Business,337,1,1,1,1,2,5,4,5,5,5,5,3,5,3,18,17.0,satisfied,Converted
33810,54946,Female,Loyal Customer,55,Business travel,Business,2911,5,5,5,5,4,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,Converted
82335,50508,Female,Loyal Customer,44,Business travel,Eco,106,2,5,5,5,5,3,3,2,2,2,2,2,2,4,0,0.0,satisfied,Converted
71372,72219,Male,Loyal Customer,39,Business travel,Business,1725,1,1,4,1,4,2,4,4,4,4,4,4,4,3,0,0.0,satisfied,Not Converted
83808,63731,Female,Loyal Customer,31,Business travel,Eco Plus,859,4,3,3,3,4,4,4,4,4,2,1,3,3,4,0,6.0,satisfied,Converted
66504,151533,Female,Loyal Customer,57,Business travel,Business,446,4,4,4,4,2,4,5,2,2,2,2,3,2,5,0,2.0,satisfied,Converted
74123,98122,Male,Loyal Customer,43,Business travel,Business,1504,2,2,4,2,3,4,5,5,5,4,5,3,5,3,6,9.0,satisfied,Converted
36696,155428,Male,Loyal Customer,34,Business travel,Business,3916,5,5,5,5,2,5,5,4,4,4,4,3,4,5,1,0.0,satisfied,Converted
93625,51578,Male,disloyal Customer,24,Business travel,Eco,450,5,4,5,4,5,5,5,5,2,2,4,4,3,5,26,43.0,satisfied,Converted
40981,81179,Female,Loyal Customer,61,Business travel,Business,235,4,4,4,4,5,5,5,3,5,4,3,5,1,5,242,228.0,satisfied,Converted
33621,46843,Male,disloyal Customer,37,Business travel,Business,508,2,2,2,5,4,2,4,4,3,3,5,3,4,4,0,0.0,satisfied,Converted
73851,136173,Female,Loyal Customer,57,Business travel,Business,541,5,5,5,5,4,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,Converted
50460,133434,Female,Loyal Customer,28,Business travel,Business,2196,2,2,2,2,4,4,4,4,5,2,4,4,4,4,10,0.0,satisfied,Converted
102196,39223,Female,Loyal Customer,39,Business travel,Business,691,5,5,5,5,5,5,5,4,4,4,4,5,4,3,0,8.0,satisfied,Converted
99048,88227,Female,Loyal Customer,34,Business travel,Eco Plus,109,0,0,0,1,3,0,3,3,1,5,4,3,4,3,0,0.0,satisfied,Converted
60571,45022,Female,Loyal Customer,35,Business travel,Business,2162,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,12.0,satisfied,Converted
88411,83811,Female,Loyal Customer,49,Business travel,Eco,846,4,3,3,3,4,4,3,4,4,4,4,4,4,2,12,1.0,satisfied,Converted
13554,127602,Male,Loyal Customer,43,Business travel,Business,594,4,4,4,4,2,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
101503,135383,Female,Loyal Customer,49,Business travel,Business,1910,4,4,3,4,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,Not Converted
59164,83335,Male,Loyal Customer,45,Business travel,Eco,911,5,3,3,3,5,5,5,5,4,1,1,3,5,5,0,0.0,satisfied,Converted
88865,124216,Male,Loyal Customer,52,Business travel,Business,1843,3,3,3,3,4,4,4,5,5,5,5,5,5,3,36,19.0,satisfied,Converted
32563,163694,Female,Loyal Customer,36,Business travel,Business,2402,4,4,4,4,5,4,5,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
49866,143613,Female,Loyal Customer,31,Business travel,Business,1590,1,1,1,1,5,5,5,5,3,3,4,4,5,5,0,0.0,satisfied,Converted
24660,96275,Male,Loyal Customer,51,Business travel,Business,2449,1,1,5,1,5,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
60077,57703,Male,Loyal Customer,51,Business travel,Business,363,1,1,1,1,5,1,3,2,2,2,2,2,2,1,0,0.0,satisfied,Converted
93004,64320,Female,Loyal Customer,48,Business travel,Business,697,5,5,5,5,5,5,2,4,4,4,4,4,4,4,0,0.0,satisfied,Not Converted
72968,166224,Male,Loyal Customer,43,Business travel,Business,2402,2,2,2,2,4,3,5,4,4,4,4,4,4,5,0,0.0,satisfied,Not Converted
10102,146848,Male,Loyal Customer,23,Business travel,Business,1165,3,3,3,3,5,5,5,5,3,3,5,5,4,5,3,0.0,satisfied,Converted
96894,52328,Female,Loyal Customer,52,Business travel,Business,399,1,1,5,1,3,1,2,2,2,2,2,2,2,2,0,0.0,satisfied,Converted
4501,52617,Female,Loyal Customer,33,Business travel,Eco Plus,258,4,4,4,4,4,4,4,4,1,5,1,5,5,4,0,0.0,satisfied,Converted
88521,144100,Female,Loyal Customer,51,Business travel,Business,1864,3,3,3,3,4,5,4,4,4,4,4,5,4,3,5,10.0,satisfied,Converted
59941,133321,Female,Loyal Customer,47,Business travel,Business,1246,2,2,2,2,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied,Converted
29120,90239,Male,Loyal Customer,53,Business travel,Eco,811,4,5,5,5,4,4,4,4,2,3,5,2,3,4,9,0.0,satisfied,Converted
82962,134032,Male,Loyal Customer,28,Business travel,Business,1390,4,4,4,4,5,5,5,5,3,2,5,3,4,5,1,0.0,satisfied,Converted
64299,157767,Female,Loyal Customer,47,Business travel,Business,2431,2,2,2,2,2,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
68887,159538,Female,Loyal Customer,21,Business travel,Business,728,4,4,2,4,5,5,5,5,3,5,4,3,5,5,0,0.0,satisfied,Converted
85966,43611,Female,Loyal Customer,39,Business travel,Business,3985,2,2,3,2,5,4,5,4,4,4,4,4,4,5,0,0.0,satisfied,Converted
56295,55396,Male,Loyal Customer,39,Business travel,Business,2697,0,4,0,4,4,5,5,1,1,1,1,3,1,5,0,17.0,satisfied,Converted
65,115570,Male,Loyal Customer,25,Business travel,Business,1426,3,3,3,3,4,5,4,4,5,4,4,4,4,4,4,0.0,satisfied,Converted
29548,138386,Female,Loyal Customer,39,Business travel,Business,345,2,2,2,2,2,5,5,5,5,5,5,5,5,4,21,18.0,satisfied,Converted
90393,151734,Male,Loyal Customer,46,Business travel,Business,2078,5,5,5,5,4,4,4,3,4,5,4,4,5,4,167,159.0,satisfied,Not Converted
21586,151701,Female,Loyal Customer,55,Business travel,Business,296,2,2,2,2,5,5,5,4,4,4,5,5,5,5,172,168.0,satisfied,Converted
38236,59365,Male,Loyal Customer,51,Business travel,Business,143,1,1,1,1,4,3,5,5,5,5,4,3,5,5,16,16.0,satisfied,Converted
85484,149107,Male,Loyal Customer,44,Business travel,Business,3642,5,5,5,5,4,5,5,4,4,4,4,3,4,5,7,12.0,satisfied,Converted
35169,139079,Female,Loyal Customer,42,Business travel,Business,197,5,5,5,5,5,5,4,5,5,5,4,4,5,3,19,15.0,satisfied,Converted
21987,116813,Female,Loyal Customer,51,Business travel,Business,1076,5,5,4,5,3,4,5,3,3,4,3,5,3,3,11,0.0,satisfied,Not Converted
42444,111237,Female,Loyal Customer,25,Business travel,Business,2288,5,5,5,5,2,2,2,2,3,3,5,4,5,2,0,0.0,satisfied,Converted
16194,87714,Female,Loyal Customer,7,Personal Travel,Eco,209,5,3,5,4,4,5,4,4,4,1,3,4,3,4,0,4.0,satisfied,Converted
99744,149824,Male,Loyal Customer,43,Business travel,Business,1129,2,2,2,2,5,5,5,5,5,5,5,3,5,5,45,45.0,satisfied,Converted
21365,45069,Female,Loyal Customer,46,Business travel,Business,3286,1,1,1,1,2,5,4,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
90066,99916,Male,Loyal Customer,52,Business travel,Business,967,4,4,4,4,5,4,4,3,3,4,3,5,3,4,0,0.0,satisfied,Converted
13641,124008,Female,disloyal Customer,24,Business travel,Business,594,0,0,0,4,5,0,5,5,3,5,4,4,5,5,21,10.0,satisfied,Converted
12127,84539,Female,Loyal Customer,69,Personal Travel,Business,1242,0,5,1,5,3,3,5,4,4,1,4,3,4,3,13,23.0,satisfied,Converted
41073,108131,Female,Loyal Customer,41,Business travel,Business,3926,3,3,2,3,4,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,Converted
54083,126811,Male,Loyal Customer,25,Business travel,Business,1416,2,2,2,2,3,4,3,3,4,3,5,5,4,3,0,0.0,satisfied,Converted
42319,51611,Male,Loyal Customer,35,Business travel,Eco,112,4,2,4,4,4,4,4,4,2,2,4,2,3,4,0,2.0,satisfied,Converted
29305,44291,Male,Loyal Customer,42,Business travel,Business,3499,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
1733,153774,Female,Loyal Customer,26,Business travel,Business,3005,1,1,1,1,5,5,5,5,4,4,5,5,4,5,11,0.0,satisfied,Converted
6882,39082,Female,Loyal Customer,57,Business travel,Business,3907,2,2,2,2,2,5,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
51373,89714,Male,Loyal Customer,37,Business travel,Business,1874,4,4,2,4,4,4,4,4,4,4,4,3,4,4,20,4.0,satisfied,Converted
79565,71663,Male,Loyal Customer,59,Business travel,Eco,301,4,1,1,1,4,4,4,4,4,2,1,3,5,4,12,11.0,satisfied,Not Converted
95623,114281,Male,Loyal Customer,25,Business travel,Business,3549,1,1,1,1,5,5,5,5,5,4,4,3,5,5,0,26.0,satisfied,Converted
95227,60955,Female,Loyal Customer,43,Business travel,Eco,562,4,4,4,4,4,5,4,4,4,4,4,2,4,5,0,0.0,satisfied,Converted
100137,44290,Female,Loyal Customer,43,Business travel,Business,606,4,4,4,4,4,5,5,5,5,5,5,5,5,3,41,40.0,satisfied,Converted
64284,98558,Male,Loyal Customer,41,Business travel,Business,1346,3,3,3,3,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,Converted
33020,79204,Male,disloyal Customer,26,Business travel,Eco,817,5,5,5,3,1,5,4,1,3,3,1,2,3,1,0,0.0,satisfied,Converted
9282,75567,Male,Loyal Customer,39,Business travel,Business,3093,2,4,2,2,3,2,3,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
60079,66138,Female,Loyal Customer,26,Business travel,Eco Plus,679,4,3,3,3,4,4,4,4,3,3,4,4,5,4,0,0.0,satisfied,Converted
2460,64354,Female,Loyal Customer,25,Business travel,Business,1563,4,4,4,4,4,5,4,4,5,3,4,4,3,4,0,0.0,satisfied,Converted
13470,149530,Male,Loyal Customer,52,Business travel,Business,3875,2,2,2,2,2,4,5,4,4,4,4,3,4,4,3,0.0,satisfied,Converted
43206,50145,Male,Loyal Customer,32,Business travel,Business,1906,3,3,3,3,3,4,3,3,2,3,4,4,5,3,5,0.0,satisfied,Converted
4623,146813,Male,Loyal Customer,49,Business travel,Business,2471,1,1,1,1,4,4,5,5,5,5,5,5,5,4,59,77.0,satisfied,Converted
99805,60422,Male,Loyal Customer,49,Business travel,Business,516,3,4,3,3,5,5,1,4,4,4,4,3,4,3,0,0.0,satisfied,Converted
102482,143654,Female,disloyal Customer,51,Business travel,Business,516,4,4,4,4,5,4,5,5,5,4,4,4,5,5,0,0.0,satisfied,Converted
78859,44808,Female,Loyal Customer,51,Business travel,Business,1005,3,3,2,3,3,5,4,4,4,4,4,4,4,4,8,5.0,satisfied,Converted
59025,129546,Female,disloyal Customer,28,Business travel,Business,2342,4,3,3,3,3,3,1,3,5,2,3,4,5,3,0,5.0,satisfied,Converted
18613,80644,Male,Loyal Customer,49,Business travel,Business,489,1,1,1,1,3,2,5,5,5,5,5,2,5,4,0,43.0,satisfied,Converted
18010,83062,Male,Loyal Customer,59,Business travel,Business,1154,5,5,5,5,4,4,5,5,5,5,5,5,5,3,19,28.0,satisfied,Not Converted
18625,74328,Female,Loyal Customer,42,Business travel,Eco,944,5,2,2,2,1,2,1,4,4,5,4,1,4,1,0,0.0,satisfied,Converted
76583,100170,Female,Loyal Customer,43,Business travel,Business,3657,0,0,0,4,2,4,5,2,2,2,2,5,2,5,0,1.0,satisfied,Converted
6177,102166,Male,Loyal Customer,60,Business travel,Business,1880,3,3,3,3,4,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,Converted
34646,132901,Female,Loyal Customer,34,Business travel,Business,1069,2,2,2,2,4,5,4,5,5,5,5,3,5,4,0,3.0,satisfied,Not Converted
16550,111257,Female,Loyal Customer,60,Business travel,Business,2288,5,5,5,5,5,4,4,5,5,5,5,3,5,3,44,14.0,satisfied,Converted
33370,103397,Male,Loyal Customer,40,Business travel,Business,2096,2,2,2,2,3,4,4,2,2,2,2,3,2,4,0,0.0,satisfied,Converted
11831,102913,Female,Loyal Customer,41,Business travel,Business,1372,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,Converted
59472,67425,Male,Loyal Customer,53,Business travel,Business,495,5,5,2,5,5,3,4,4,4,4,4,5,4,1,0,0.0,satisfied,Converted
3593,98352,Female,disloyal Customer,24,Business travel,Eco,679,5,5,5,3,2,5,2,2,4,3,4,5,5,2,0,0.0,satisfied,Converted
99400,55751,Female,Loyal Customer,36,Business travel,Eco,551,4,5,3,5,4,4,4,4,3,1,5,3,3,4,0,0.0,satisfied,Converted
26817,147691,Male,Loyal Customer,58,Business travel,Business,3033,4,4,4,4,2,4,5,4,4,5,4,5,4,5,19,27.0,satisfied,Converted
61442,56573,Male,Loyal Customer,65,Business travel,Business,3785,2,2,3,2,2,3,4,5,5,5,5,5,5,2,0,0.0,satisfied,Converted
35371,42270,Male,Loyal Customer,33,Business travel,Business,285,1,1,1,1,5,5,5,5,4,2,4,5,5,5,1,0.0,satisfied,Converted
64260,42746,Male,Loyal Customer,44,Business travel,Business,1685,1,1,1,1,3,4,5,5,5,5,4,3,5,4,0,0.0,satisfied,Converted
37157,152087,Female,Loyal Customer,48,Business travel,Business,1934,2,2,2,2,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied,Converted
93882,160435,Male,Loyal Customer,44,Business travel,Business,2296,5,5,1,5,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied,Converted
63875,110985,Female,Loyal Customer,27,Business travel,Business,1471,1,1,1,1,3,4,3,3,3,3,4,4,4,3,0,0.0,satisfied,Not Converted
86065,80371,Male,Loyal Customer,34,Business travel,Eco Plus,531,4,5,5,5,4,4,4,4,1,3,2,5,3,4,0,0.0,satisfied,Converted
96732,49838,Male,Loyal Customer,42,Business travel,Business,3433,4,4,4,4,5,3,2,5,5,5,5,2,5,2,28,39.0,satisfied,Converted
42988,46602,Male,Loyal Customer,48,Business travel,Business,199,5,5,5,5,2,4,5,5,5,5,4,4,5,3,0,0.0,satisfied,Converted
38293,102981,Male,Loyal Customer,51,Business travel,Business,2130,3,3,3,3,4,4,4,4,4,4,4,4,4,4,14,15.0,satisfied,Converted
76334,58415,Male,Loyal Customer,34,Business travel,Business,399,3,3,3,3,5,3,2,3,3,3,3,4,3,3,33,33.0,satisfied,Converted
48982,44117,Female,disloyal Customer,21,Business travel,Business,139,5,0,5,1,5,5,5,5,5,2,5,5,4,5,5,22.0,satisfied,Converted
20598,145261,Male,Loyal Customer,29,Business travel,Business,1728,1,1,1,1,5,4,5,5,5,4,5,3,4,5,52,36.0,satisfied,Converted
90312,166547,Female,Loyal Customer,56,Business travel,Business,308,2,2,2,2,2,5,5,4,4,4,4,5,4,5,12,10.0,satisfied,Converted
27040,123658,Female,Loyal Customer,39,Business travel,Business,1747,3,3,3,3,3,5,5,4,4,5,4,3,4,5,23,15.0,satisfied,Converted
53217,122646,Female,Loyal Customer,38,Business travel,Business,1547,3,3,5,3,5,5,4,5,5,5,5,3,5,3,0,14.0,satisfied,Converted
25145,98723,Female,Loyal Customer,56,Personal Travel,Eco,1379,5,5,5,3,5,4,4,1,1,5,1,4,1,4,0,0.0,satisfied,Not Converted
